Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
i	Eng	O	42.31	11.38	-0.8	41.510000000000005
have	Eng	O	60.11	28.54	-0.8	59.31
the	Eng	O	60.83	27.05	-0.8	60.03
same	Eng	O	49.13	34.36	-0.8	48.330000000000005
model	Eng	O	35.99	37.31	-0.8	35.190000000000005
ball	Eng	O	43.08	23.42	-0.8	42.28
as	Eng	O	41.38	30.98	-0.8	40.580000000000005
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
cuh	Eng	O	21.81	11.02	-0.8	21.009999999999998
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
