Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
buy	Eng	O	38.79	18.03	-0.8	37.99
everyone	Eng	O	65.16	17.43	-0.8	64.36
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
balloon	Eng	O/ORG	40.12	24.71	-0.8	39.32
🎈	Punct	O	N/A	N/A	N/A	N/A
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
cost	Eng	O	44.64	22.07	-0.8	43.84
1	Num	O	N/A	N/A	N/A	N/A
❤	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
