Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
con	Spn	O	33.09	47.17	-2.38	44.79
quien	Spn	O	27.74	57.03	-1.01	56.02
viven	Spn	O	28.76	40.77	-1.01	39.760000000000005
😳	Punct	O	N/A	N/A	N/A	N/A
vi	Spn	O	12.87	21.16	-1.01	20.15
tres	Spn	O	34.7	46.4	-1.01	45.39
platos	Spn	O	23.73	45.34	-1.01	44.330000000000005
mana	Spn	O	32.63	42.49	-1.01	41.480000000000004
cuentame	Spn	O	20.92	55.7	-1.01	54.690000000000005
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
