Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Okay	Eng	O/PERS	50.55	18.33	-0.8	49.75
nah	Eng	O	28.24	13.32	-0.8	27.439999999999998
cause	Eng	O	54.88	34.08	-0.8	54.080000000000005
me	Eng	O	41.15	43.0	-0.8	40.35
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
ex	Eng	O	19.52	16.77	-0.8	18.72
and	Eng	O/ORG	58.08	26.56	-0.8	57.28
this	Eng	O/ORG	59.86	22.07	-0.8	59.06
random	Eng	O/ORG	35.65	13.71	-0.8	34.85
girl	Eng	O/ORG	32.89	8.72	-0.8	32.09
got	Eng	O/ORG	48.21	15.31	-0.8	47.410000000000004
sent	Eng	O/ORG	45.12	23.11	-0.8	44.32
out	Eng	O/ORG	48.81	12.75	-0.8	48.010000000000005
once	Eng	O	46.71	27.42	-0.8	45.910000000000004
and	Eng	O	58.08	26.56	-0.8	57.28
this	Eng	O	59.86	22.07	-0.8	59.06
girl	Eng	O	32.89	8.72	-0.8	32.09
literally	Eng	O	59.34	18.74	-0.8	58.540000000000006
farted	Eng	O	44.93	22.23	-0.8	44.13
and	Eng	O	58.08	26.56	-0.8	57.28
it	Eng	O/OTROS	50.11	11.76	-0.8	49.31
sounded	Eng	O/OTROS	53.55	12.71	-0.8	52.75
like	Eng	O/OTROS	57.49	21.32	-0.8	56.690000000000005
thunder	Eng	O	47.07	24.65	-0.8	46.27
cause	Eng	O	54.88	34.08	-0.8	54.080000000000005
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
didnt	Eng	O/ORG	34.85	10.67	-0.8	34.050000000000004
stop	Eng	O/ORG	36.8	6.02	-0.8	36.0
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
