Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
mírala	Spn	O	7.27	37.0	-2.38	34.62
ahí	Spn	O	0.8	36.59	-1.01	35.580000000000005
esta	Spn	O	22.4	52.76	-1.01	51.75
esa	Spn	O	13.84	44.15	-1.01	43.14
pan	Spn	O	31.89	34.97	-1.01	33.96
.	Punct	O	N/A	N/A	N/A	N/A
.	Punct	O	N/A	N/A	N/A	N/A
.	Punct	O	N/A	N/A	N/A	N/A
.	Punct	O	N/A	N/A	N/A	N/A
.	Punct	O	N/A	N/A	N/A	N/A
ja	Spn	O	12.88	21.21	-1.01	20.2
Mírala	Spn	O/PERS	7.27	37.0	-1.01	35.99
.	Punct	O	N/A	N/A	N/A	N/A
.	Punct	O	N/A	N/A	N/A	N/A
.	Punct	O	N/A	N/A	N/A	N/A
😅	Punct	O	N/A	N/A	N/A	N/A
😅	Punct	O	N/A	N/A	N/A	N/A
😅	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
