Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Like	Eng	O	57.49	21.32	-0.8	56.690000000000005
it	Eng	O	50.11	11.76	-0.8	49.31
’	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
fault	Eng	O	32.93	10.31	-0.8	32.13
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
mother	Eng	O	57.5	28.28	-0.8	56.7
didn	Eng	O	48.99	16.56	-0.8	48.190000000000005
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O	40.21	10.87	-0.8	39.410000000000004
teach	Eng	O	49.19	17.71	-0.8	48.39
me	Spn	O	41.15	43.0	-2.38	40.62
.	Punct	O	N/A	N/A	N/A	N/A
She	Eng	O	47.98	20.49	-2.38	45.599999999999994
was	Eng	O	51.72	16.52	-0.8	50.92
always	Eng	O	58.03	12.99	-0.8	57.230000000000004
working	Eng	O	65.86	1.16	-0.8	65.06
and	Eng	O	58.08	26.56	-0.8	57.28
I	Eng	O/OTROS	42.31	11.38	-0.8	41.510000000000005
barely	Eng	O	43.0	14.67	-0.8	42.2
saw	Eng	O	35.78	7.85	-0.8	34.980000000000004
her	Eng	O	46.52	29.04	-0.8	45.720000000000006
.	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
