Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
@	Punct	O	N/A	N/A	N/A	N/A
ashley	Eng	O	26.16	17.05	-0.8	25.36
.	Punct	O	N/A	N/A	N/A	N/A
quijas	Spn	O	21.06	41.3	-2.38	38.919999999999995
@	Punct	O	N/A	N/A	N/A	N/A
831	Num	O	N/A	N/A	N/A	N/A
.	Punct	O	N/A	N/A	N/A	N/A
zahi	Spn	O	3.24	4.57	-1.01	3.5600000000000005
I	Eng	O/ORG	42.31	11.38	-2.38	39.93
’	Punct	O	N/A	N/A	N/A	N/A
m	Eng	O/ORG	33.66	10.74	-0.8	32.86
scared	Eng	O/ORG	46.6	14.49	-0.8	45.800000000000004
😭	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
