Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
@	Punct	O	N/A	N/A	N/A	N/A
purrr271	Spn	O	-0.89	4.52	-2.38	2.1399999999999997
nah	Eng	O	28.24	13.32	-2.38	25.86
frfr	Eng	O	11.38	7.86	-0.8	10.58
that	Eng	O	68.72	14.42	-0.8	67.92
me	Eng	O	41.15	43.0	-0.8	40.35
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
sister	Eng	O	49.23	39.48	-0.8	48.43
was	Eng	O	51.72	16.52	-0.8	50.92
help	Eng	O	38.45	13.01	-0.8	37.650000000000006
me	Eng	O	41.15	43.0	-0.8	40.35
how	Eng	O	45.28	13.44	-0.8	44.480000000000004
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
said	Eng	O/ORG	47.81	17.28	-0.8	47.010000000000005
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
with	Eng	O/ORG	54.27	4.16	-0.8	53.470000000000006
my	Eng	O/ORG	41.2	20.91	-0.8	40.400000000000006
family	Eng	O/ORG	54.07	30.22	-0.8	53.27
😅	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
