Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
no	Spn	O	39.04	44.89	-2.38	42.51
sabo	Spn	O	16.37	33.68	-1.01	32.67
kids	Eng	O/ORG	46.98	8.94	-2.38	44.599999999999994
just	Eng	O/ORG	56.89	16.33	-0.8	56.09
take	Eng	O/ORG	52.22	21.69	-0.8	51.42
the	Eng	O/ORG	60.83	27.05	-0.8	60.03
word	Eng	O/ORG	43.09	7.0	-0.8	42.290000000000006
imagine	Eng	O	52.86	39.27	-0.8	52.06
it	Eng	O	50.11	11.76	-0.8	49.31
in	Eng	O	45.41	25.29	-0.8	44.61
english	Eng	O	35.81	18.35	-0.8	35.010000000000005
and	Eng	O	58.08	26.56	-0.8	57.28
add	Eng	O	27.86	9.98	-0.8	27.06
spanish	Eng	O	39.06	8.16	-0.8	38.260000000000005
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
💀	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
