Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
im	Eng	O	20.85	11.84	-0.8	20.05
real	Eng	O	50.3	35.46	-0.8	49.5
feell	Eng	O	39.38	12.73	-0.8	38.580000000000005
that	Eng	O	68.72	14.42	-0.8	67.92
🥺	Punct	O	N/A	N/A	N/A	N/A
no	Spn	O	39.04	44.89	-2.38	42.51
llora	Spn	O	15.62	45.03	-1.01	44.02
jordan	Spn	O	22.45	24.73	-1.01	23.72
no	Spn	O	39.04	44.89	-1.01	43.88
llora	Spn	O	15.62	45.03	-1.01	44.02
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
