Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Lmao	Spn	O	6.5	12.41	-2.38	10.030000000000001
the	Eng	O	60.83	27.05	-2.38	58.449999999999996
parent	Eng	O	54.6	29.24	-0.8	53.800000000000004
blaming	Eng	O	40.32	14.76	-0.8	39.52
the	Eng	O	60.83	27.05	-0.8	60.03
child	Eng	O	48.3	20.26	-0.8	47.5
for	Eng	O	47.94	28.79	-0.8	47.14
his	Eng	O	44.36	27.21	-0.8	43.56
responsibility	Eng	O	71.17	29.12	-0.8	70.37
🤣	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
