Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
What	Eng	O/PERS	61.03	9.63	-0.8	60.230000000000004
Auto	Eng	O/PERS	34.91	37.08	-0.8	34.11
Zone	Eng	O/PERS	26.96	20.04	-0.8	26.16
did	Eng	O	44.21	19.81	-0.8	43.410000000000004
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
go	Eng	O	39.77	24.21	-0.8	38.970000000000006
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
?	Punct	O	N/A	N/A	N/A	N/A
?	Punct	O	N/A	N/A	N/A	N/A
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
saw	Eng	O/ORG	35.78	7.85	-0.8	34.980000000000004
some	Eng	O/ORG	56.66	33.61	-0.8	55.86
parts	Eng	O/ORG	45.3	28.38	-0.8	44.5
in	Eng	O/ORG	45.41	25.29	-0.8	44.61
the	Eng	O/ORG	60.83	27.05	-0.8	60.03
background	Eng	O/ORG	67.72	12.34	-0.8	66.92
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
need	Eng	O/ORG	46.91	20.22	-0.8	46.11
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
