Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
This	Eng	O	59.86	22.07	-0.8	59.06
gotta	Eng	O	29.43	19.4	-0.8	28.63
be	Eng	O	42.62	20.92	-0.8	41.82
the	Eng	O	60.83	27.05	-0.8	60.03
most	Eng	O	49.19	17.5	-0.8	48.39
realest	Eng	O	44.22	21.5	-0.8	43.42
parody	Eng	O	33.31	23.49	-0.8	32.510000000000005
I	Eng	O/OTROS	42.31	11.38	-0.8	41.510000000000005
’	Punct	O	N/A	N/A	N/A	N/A
ve	Eng	O	41.64	33.49	-0.8	40.84
ever	Eng	O	51.06	27.62	-0.8	50.260000000000005
seen	Eng	O	49.71	28.16	-0.8	48.910000000000004
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
