Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
How	Eng	O/ORG	45.28	13.44	-0.8	44.480000000000004
is	Eng	O/ORG	44.66	21.08	-0.8	43.86
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
dirty	Eng	O/ORG	41.65	19.33	-0.8	40.85
!	Punct	O	N/A	N/A	N/A	N/A
?	Punct	O	N/A	N/A	N/A	N/A
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
’	Punct	O	N/A	N/A	N/A	N/A
m	Eng	O	33.66	10.74	-0.8	32.86
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
no	Spn	O	39.04	44.89	-2.38	42.51
sabo	Spn	O	16.37	33.68	-1.01	32.67
kid	Eng	O/ORG	38.19	9.68	-2.38	35.809999999999995
who	Eng	O/ORG	43.84	15.11	-0.8	43.040000000000006
is	Eng	O/ORG	44.66	21.08	-0.8	43.86
trying	Eng	O/ORG	62.95	14.11	-0.8	62.150000000000006
so	Eng	O	43.57	28.06	-0.8	42.77
pls	Eng	O	20.34	14.98	-0.8	19.54
help	Eng	O	38.45	13.01	-0.8	37.650000000000006
🥺	Punct	O	N/A	N/A	N/A	N/A
🥲	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
