Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
tried	Eng	O/ORG	49.85	20.32	-0.8	49.050000000000004
them	Eng	O/ORG	58.74	12.49	-0.8	57.940000000000005
but	Eng	O/ORG	51.93	13.76	-0.8	51.13
at	Eng	O/ORG	43.35	13.78	-0.8	42.550000000000004
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
Colombian	Eng	O/LUG	30.63	32.34	-0.8	29.83
kitchen	Eng	O	47.29	14.3	-0.8	46.49
frijoles	Spn	O	30.36	42.49	-2.38	40.11
con	Spn	O	33.09	47.17	-1.01	46.160000000000004
patacón	Spn	O	10.12	30.67	-1.01	29.66
🥰	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
