Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
not	Eng	O	48.64	20.26	-0.8	47.84
no	Spn	O	39.04	44.89	-2.38	42.51
sabo	Spn	O	16.37	33.68	-1.01	32.67
jus	Eng	O/ORG	29.83	21.45	-2.38	27.45
got	Eng	O/ORG	48.21	15.31	-0.8	47.410000000000004
an	Eng	O	41.88	24.48	-0.8	41.080000000000005
accent	Eng	O	46.76	13.52	-0.8	45.96
when	Eng	O	56.49	15.56	-0.8	55.690000000000005
speaking	Eng	O/ORG	60.78	9.45	-0.8	59.980000000000004
spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
