Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
XD	Eng	O	0.1	-1.08	-0.8	-0.7000000000000001
es	Spn	O	21.58	44.75	-2.38	42.37
que	Spn	O	26.46	56.13	-1.01	55.120000000000005
lo	Spn	O	19.44	42.92	-1.01	41.910000000000004
amo	Spn	O	19.42	35.54	-1.01	34.53
a	Spn	O	39.06	38.09	-1.01	37.080000000000005
este	Spn	O	27.28	52.33	-1.01	51.32
man	Eng	O	40.95	33.96	-2.38	38.57
😂	Punct	O	N/A	N/A	N/A	N/A
💐	Punct	O	N/A	N/A	N/A	N/A
❤	Punct	O	N/A	N/A	N/A	N/A
️	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
