Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Nah	Eng	O/ORG	28.24	13.32	-0.8	27.439999999999998
we	Eng	O/ORG	46.45	7.69	-0.8	45.650000000000006
get	Eng	O/ORG	48.04	13.69	-0.8	47.24
the	Eng	O/ORG	60.83	27.05	-0.8	60.03
buzz	Eng	O/ORG	15.19	10.59	-0.8	14.389999999999999
cut	Eng	O/ORG	37.2	13.61	-0.8	36.400000000000006
the	Eng	O	60.83	27.05	-0.8	60.03
#	Punct	O	N/A	N/A	N/A	N/A
1	Num	O	N/A	N/A	N/A	N/A
off	Eng	O	42.22	10.14	-0.8	41.42
the	Eng	O	60.83	27.05	-0.8	60.03
grid	Eng	O	27.81	19.38	-0.8	27.009999999999998
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
