Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
NOT	Eng	O/ORG	48.64	20.26	-0.8	47.84
TIA	Eng	O/ORG	22.11	24.91	-0.8	21.31
ASKING	Eng	O/ORG	50.7	13.15	-0.8	49.900000000000006
ABIUT	Eng	O/ORG	24.82	10.65	-0.8	24.02
HER	Eng	O/ORG	46.52	29.04	-0.8	45.720000000000006
SPANISH	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
AND	Eng	O/ORG	58.08	26.56	-0.8	57.28
HOW	Eng	O/ORG	45.28	13.44	-0.8	44.480000000000004
SCHOOL	Eng	O/ORG	54.1	16.16	-0.8	53.300000000000004
IS	Eng	O/ORG	44.66	21.08	-0.8	43.86
🤣	Punct	O	N/A	N/A	N/A	N/A
🤣	Punct	O	N/A	N/A	N/A	N/A
girl	Eng	O/ORG	32.89	8.72	-0.8	32.09
had	Eng	O/ORG	48.39	23.13	-0.8	47.59
no	Spn	O	39.04	44.89	-2.38	42.51
clue	Eng	O	31.33	25.05	-2.38	28.95
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
