Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
how	Eng	O	45.28	13.44	-0.8	44.480000000000004
Chicanos	Spn	ORGANIZATION/ORG	22.48	51.89	-2.38	49.51
sound	Eng	O/ORG	53.64	17.19	-2.38	51.26
when	Eng	O/ORG	56.49	15.56	-0.8	55.690000000000005
they	Eng	O/ORG	65.37	19.05	-0.8	64.57000000000001
speak	Eng	O/ORG	38.44	9.07	-0.8	37.64
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
hahah	Eng	O/ORG	22.76	10.65	-0.8	21.96
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
