Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
think	Eng	O	65.69	9.38	-0.8	64.89
about	Eng	O	62.63	15.69	-0.8	61.830000000000005
how	Eng	O	45.28	13.44	-0.8	44.480000000000004
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
parents	Eng	O	56.12	30.91	-0.8	55.32
send	Eng	O	45.17	25.88	-0.8	44.370000000000005
me	Eng	O	41.15	43.0	-0.8	40.35
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
kindergarten	Eng	O	56.85	14.04	-0.8	56.050000000000004
not	Eng	O	48.64	20.26	-0.8	47.84
knowing	Eng	O	65.04	5.5	-0.8	64.24000000000001
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
word	Eng	O/ORG	43.09	7.0	-0.8	42.290000000000006
of	Eng	O/ORG	45.37	12.91	-0.8	44.57
English	Eng	O/ORG	35.81	18.35	-0.8	35.010000000000005
lol	Eng	O	19.76	18.87	-0.8	18.96
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
