Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
@	Punct	O	N/A	N/A	N/A	N/A
Carmen	Spn	PERSON/ORG	33.91	37.34	-2.38	34.96
🤍	Punct	O	N/A	N/A	N/A	N/A
I	Eng	O/ORG	42.31	11.38	-2.38	39.93
don	Eng	O/ORG	50.13	38.08	-0.8	49.330000000000005
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O/ORG	40.21	10.87	-0.8	39.410000000000004
know	Eng	O/ORG	60.3	6.12	-0.8	59.5
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
😢	Punct	O	N/A	N/A	N/A	N/A
😢	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
