Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Please	Eng	O/ORG	45.14	31.36	-0.8	44.34
make	Eng	O/ORG	50.59	18.5	-0.8	49.790000000000006
more	Eng	O/ORG	53.89	32.84	-0.8	53.09
of	Eng	O/ORG	45.37	12.91	-0.8	44.57
him	Eng	O/ORG	39.42	13.41	-0.8	38.620000000000005
translating	Eng	O/ORG	60.52	20.49	-0.8	59.720000000000006
phrases	Eng	O/ORG	33.34	21.21	-0.8	32.540000000000006
🤣	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
