Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Don	Eng	O	50.13	38.08	-0.8	49.330000000000005
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O	40.21	10.87	-0.8	39.410000000000004
worry	Eng	O	47.74	6.49	-0.8	46.940000000000005
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
don	Eng	O	50.13	38.08	-0.8	49.330000000000005
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O	40.21	10.87	-0.8	39.410000000000004
sound	Eng	O	53.64	17.19	-0.8	52.84
like	Eng	O	57.49	21.32	-0.8	56.690000000000005
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
no	Spn	O	39.04	44.89	-2.38	42.51
sabo	Spn	O	16.37	33.68	-1.01	32.67
kid	Eng	O	38.19	9.68	-2.38	35.809999999999995
.	Punct	O	N/A	N/A	N/A	N/A
Mis	Spn	O	27.57	40.33	-2.38	37.949999999999996
primos	Spn	O	25.57	53.49	-1.01	52.480000000000004
on	Eng	O	43.01	23.0	-2.38	40.629999999999995
the	Eng	O	60.83	27.05	-0.8	60.03
other	Eng	O	57.25	23.13	-0.8	56.45
hand	Eng	O	50.7	23.11	-0.8	49.900000000000006
tho	Eng	O	34.23	18.58	-0.8	33.43
…	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
