Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
What	Eng	O/ORG	61.03	9.63	-0.8	60.230000000000004
’	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O/ORG	40.13	19.22	-0.8	39.330000000000005
the	Eng	O/ORG	60.83	27.05	-0.8	60.03
name	Eng	O/ORG	42.82	33.95	-0.8	42.02
of	Eng	O/ORG	45.37	12.91	-0.8	44.57
the	Eng	O/ORG	60.83	27.05	-0.8	60.03
song	Eng	O/ORG	42.41	20.88	-0.8	41.61
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
