Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
with	Eng	O	54.27	4.16	-0.8	53.470000000000006
thr	Eng	O/ORG	25.61	10.07	-0.8	24.81
amount	Eng	O/ORG	46.37	12.62	-0.8	45.57
of	Eng	O/ORG	45.37	12.91	-0.8	44.57
956	Num	O/ORG	N/A	N/A	N/A	N/A
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
know	Eng	O/ORG	60.3	6.12	-0.8	59.5
my	Eng	O/ORG	41.2	20.91	-0.8	40.400000000000006
kids	Eng	O/ORG	46.98	8.94	-0.8	46.18
will	Eng	O/ORG	48.96	7.58	-0.8	48.160000000000004
definitely	Eng	O	65.37	25.84	-0.8	64.57000000000001
be	Eng	O	42.62	20.92	-0.8	41.82
no	Spn	O	39.04	44.89	-2.38	42.51
sabo	Spn	O	16.37	33.68	-1.01	32.67
kids	Eng	O	46.98	8.94	-2.38	44.599999999999994
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
