Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Soon	Eng	O/PERS	42.17	22.11	-0.8	41.370000000000005
as	Eng	O	41.38	30.98	-0.8	40.580000000000005
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
say	Eng	O/ORG	43.93	22.05	-0.8	43.13
something	Eng	O/ORG	87.24	18.85	-0.8	86.44
wrong	Eng	O/ORG	45.82	0.11	-0.8	45.02
in	Eng	O/ORG	45.41	25.29	-0.8	44.61
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
whole	Eng	O	54.64	17.09	-0.8	53.84
family	Eng	O	54.07	30.22	-0.8	53.27
wants	Eng	O	52.44	7.87	-0.8	51.64
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
point	Eng	O	47.83	10.52	-0.8	47.03
it	Eng	O	50.11	11.76	-0.8	49.31
out	Eng	O	48.81	12.75	-0.8	48.010000000000005
and	Eng	O	58.08	26.56	-0.8	57.28
clown	Eng	O	34.49	15.6	-0.8	33.690000000000005
on	Eng	O	43.01	23.0	-0.8	42.21
me	Eng	O	41.15	43.0	-0.8	40.35
but	Eng	O/ORG	51.93	13.76	-0.8	51.13
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
don	Eng	O/ORG	50.13	38.08	-0.8	49.330000000000005
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O/ORG	40.21	10.87	-0.8	39.410000000000004
make	Eng	O/ORG	50.59	18.5	-0.8	49.790000000000006
fun	Eng	O/ORG	36.4	23.58	-0.8	35.6
of	Eng	O/ORG	45.37	12.91	-0.8	44.57
them	Eng	O/ORG	58.74	12.49	-0.8	57.940000000000005
for	Eng	O/ORG	47.94	28.79	-0.8	47.14
not	Eng	O/ORG	48.64	20.26	-0.8	47.84
knowing	Eng	O/ORG	65.04	5.5	-0.8	64.24000000000001
English	Eng	O/ORG	35.81	18.35	-0.8	35.010000000000005
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
