Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
This	Eng	O	59.86	22.07	-0.8	59.06
is	Eng	O	44.66	21.08	-0.8	43.86
why	Eng	O/ORG	41.66	5.84	-0.8	40.86
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
don	Eng	O/ORG	50.13	38.08	-0.8	49.330000000000005
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O/ORG	40.21	10.87	-0.8	39.410000000000004
care	Eng	O/ORG	50.54	35.0	-0.8	49.74
to	Eng	O/ORG	48.13	29.93	-0.8	47.330000000000005
speak	Eng	O/ORG	38.44	9.07	-0.8	37.64
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
now	Eng	O/ORG	47.81	13.39	-0.8	47.010000000000005
.	Punct	O	N/A	N/A	N/A	N/A
Cousins	Eng	O/PERS	42.33	14.65	-0.8	41.53
in	Eng	O	45.41	25.29	-0.8	44.61
Mx	Eng	O/ORG	4.04	1.47	-0.8	3.24
asking	Eng	O/ORG	50.7	13.15	-0.8	49.900000000000006
me	Eng	O/ORG	41.15	43.0	-0.8	40.35
to	Eng	O/ORG	48.13	29.93	-0.8	47.330000000000005
say	Eng	O/ORG	43.93	22.05	-0.8	43.13
words	Eng	O/ORG	46.58	4.49	-0.8	45.78
then	Eng	O/ORG	60.65	23.75	-0.8	59.85
laughing	Eng	O/ORG	49.95	12.59	-0.8	49.150000000000006
.	Punct	O	N/A	N/A	N/A	N/A
Spanish	Eng	O/PERS	39.06	8.16	-0.8	38.260000000000005
isn	Eng	O	40.07	9.27	-0.8	39.27
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O	40.21	10.87	-0.8	39.410000000000004
even	Eng	O	50.32	32.92	-0.8	49.52
our	Eng	O	44.71	13.25	-0.8	43.910000000000004
true	Eng	O	47.44	28.51	-0.8	46.64
language	Eng	O	47.03	20.35	-0.8	46.230000000000004
.	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
