Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
don	Eng	O	50.13	38.08	-0.8	49.330000000000005
'	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O/ORG	40.21	10.87	-0.8	39.410000000000004
cry	Eng	O/ORG	28.11	16.23	-0.8	27.31
Jordan	Eng	LOCATION/ORG	22.45	24.73	-0.8	21.65
🥺	Punct	O	N/A	N/A	N/A	N/A
🥺	Punct	O	N/A	N/A	N/A	N/A
🥺	Punct	O	N/A	N/A	N/A	N/A
🥺	Punct	O	N/A	N/A	N/A	N/A
🥺	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
