Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
someone	Eng	O	66.44	26.04	-0.8	65.64
should	Eng	O	60.82	10.2	-0.8	60.02
make	Eng	O	50.59	18.5	-0.8	49.790000000000006
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
mexico	Spn	O/ORG	26.17	41.73	-2.38	39.349999999999994
rp	Eng	O/ORG	8.0	0.68	-2.38	5.62
world	Eng	O/ORG	49.76	0.29	-0.8	48.96
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
