Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
$	Punct	O	N/A	N/A	N/A	N/A
3	Num	O	N/A	N/A	N/A	N/A
.	Punct	O	N/A	N/A	N/A	N/A
58	Num	O	N/A	N/A	N/A	N/A
for	Eng	O	47.94	28.79	-0.8	47.14
donuts	Eng	O	36.1	22.9	-0.8	35.300000000000004
chips	Eng	O	36.33	19.98	-0.8	35.53
and	Eng	O	58.08	26.56	-0.8	57.28
beer	Eng	O	40.78	23.35	-0.8	39.980000000000004
?	Punct	O	N/A	N/A	N/A	N/A
!	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
