Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
no	Spn	O	39.04	44.89	-2.38	42.51
seriously	Eng	O	56.42	24.69	-2.38	54.04
though	Eng	O	64.91	8.23	-0.8	64.11
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
bf	Eng	O	7.26	0.21	-0.8	6.46
’	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
family	Eng	O	54.07	30.22	-0.8	53.27
is	Eng	O	44.66	21.08	-0.8	43.86
like	Eng	O	57.49	21.32	-0.8	56.690000000000005
this	Eng	O	59.86	22.07	-0.8	59.06
with	Eng	O	54.27	4.16	-0.8	53.470000000000006
me	Eng	O	41.15	43.0	-0.8	40.35
bc	Eng	O/ORG	4.51	0.41	-0.8	3.71
i	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
can	Eng	O/ORG	46.96	33.02	-0.8	46.160000000000004
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O/ORG	40.21	10.87	-0.8	39.410000000000004
speak	Eng	O/ORG	38.44	9.07	-0.8	37.64
spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
yet	Eng	O/ORG	42.79	8.23	-0.8	41.99
i	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
’	Punct	O	N/A	N/A	N/A	N/A
m	Eng	O/ORG	33.66	10.74	-0.8	32.86
constantly	Eng	O/ORG	56.84	34.2	-0.8	56.040000000000006
teaching	Eng	O/ORG	66.42	19.31	-0.8	65.62
them	Eng	O/ORG	58.74	12.49	-0.8	57.940000000000005
about	Eng	O/ORG	62.63	15.69	-0.8	61.830000000000005
how	Eng	O/ORG	45.28	13.44	-0.8	44.480000000000004
we	Eng	O/ORG	46.45	7.69	-0.8	45.650000000000006
were	Eng	O/ORG	57.76	17.06	-0.8	56.96
colonized	Eng	O/ORG	42.47	26.25	-0.8	41.67
1	Num	O/ORG	N/A	N/A	N/A	N/A
/	Punct	O	N/A	N/A	N/A	N/A
2	Num	O/ORG	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
