Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
All	Eng	O/ORG	47.74	25.64	-0.8	46.940000000000005
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
hear	Eng	O	46.37	28.41	-0.8	45.57
is	Eng	O	44.66	21.08	-0.8	43.86
@	Punct	O	N/A	N/A	N/A	N/A
Benny	Eng	PERSON/PERS	32.69	18.84	-0.8	31.889999999999997
Soliven	Eng	PERSON/PERS	37.49	31.65	-0.8	36.690000000000005
😂	Punct	O	N/A	N/A	N/A	N/A
sounds	Eng	O	53.87	15.87	-0.8	53.07
so	Eng	O	43.57	28.06	-0.8	42.77
much	Eng	O	50.21	32.0	-0.8	49.410000000000004
like	Eng	O	57.49	21.32	-0.8	56.690000000000005
him	Eng	O	39.42	13.41	-0.8	38.620000000000005
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
