Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
lmao	Spn	O	6.5	12.41	-2.38	10.030000000000001
thats	Eng	O	50.57	13.93	-2.38	48.19
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
brother	Eng	O	58.65	27.99	-0.8	57.85
nothing	Eng	O	67.58	19.75	-0.8	66.78
but	Eng	O	51.93	13.76	-0.8	51.13
chips	Eng	O	36.33	19.98	-0.8	35.53
fries	Eng	O	47.11	30.28	-0.8	46.31
and	Eng	O	58.08	26.56	-0.8	57.28
quesadillas	Spn	O	34.04	59.6	-2.38	57.22
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
