Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
’	Punct	O	N/A	N/A	N/A	N/A
ve	Eng	O	41.64	33.49	-0.8	40.84
heard	Eng	O	51.23	17.1	-0.8	50.43
Mande	Spn	PERSON/PERS	32.26	46.83	-2.38	44.449999999999996
before	Eng	O	59.48	17.29	-2.38	57.099999999999994
but	Eng	O/ORG	51.93	13.76	-0.8	51.13
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
never	Eng	O/ORG	54.2	28.98	-0.8	53.400000000000006
knew	Eng	O/ORG	41.47	-0.9	-0.8	40.67
what	Eng	O/ORG	61.03	9.63	-0.8	60.230000000000004
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
was	Eng	O	51.72	16.52	-0.8	50.92
since	Eng	O	49.2	38.91	-0.8	48.400000000000006
in	Eng	O	45.41	25.29	-0.8	44.61
Colombia	Spn	LOCATION/ORG	27.03	34.46	-2.38	32.08
they	Eng	O/ORG	65.37	19.05	-2.38	62.99
never	Eng	O/ORG	54.2	28.98	-0.8	53.400000000000006
say	Eng	O/ORG	43.93	22.05	-0.8	43.13
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
