Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Part	Eng	O/ORG	44.95	26.99	-0.8	44.150000000000006
2	Num	O/ORG	N/A	N/A	N/A	N/A
please	Eng	O/ORG	45.14	31.36	-0.8	44.34
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
i	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
need	Eng	O/ORG	46.91	20.22	-0.8	46.11
more	Eng	O/ORG	53.89	32.84	-0.8	53.09
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
