Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
thought	Eng	O/ORG	72.78	5.82	-0.8	71.98
you	Eng	O/ORG	56.67	25.36	-0.8	55.870000000000005
were	Eng	O/ORG	57.76	17.06	-0.8	56.96
speaking	Eng	O/ORG	60.78	9.45	-0.8	59.980000000000004
Chinese	Eng	O/ORG	46.92	38.1	-0.8	46.120000000000005
for	Eng	O	47.94	28.79	-0.8	47.14
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
second	Eng	O/ORG	50.13	21.93	-0.8	49.330000000000005
…	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
