Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
When	Eng	O	56.49	15.56	-0.8	55.690000000000005
the	Eng	O	60.83	27.05	-0.8	60.03
dood	Eng	O	34.35	17.43	-0.8	33.550000000000004
was	Eng	O	51.72	16.52	-0.8	50.92
flying	Eng	O	45.75	14.91	-0.8	44.95
then	Eng	O	60.65	23.75	-0.8	59.85
got	Eng	O	48.21	15.31	-0.8	47.410000000000004
up	Eng	O	37.07	9.61	-0.8	36.27
and	Eng	O	58.08	26.56	-0.8	57.28
went	Eng	O	52.5	1.61	-0.8	51.7
in	Eng	O	45.41	25.29	-0.8	44.61
the	Eng	O	60.83	27.05	-0.8	60.03
truck	Eng	O	42.16	16.5	-0.8	41.36
and	Eng	O	58.08	26.56	-0.8	57.28
who	Eng	O	43.84	15.11	-0.8	43.040000000000006
else	Eng	O	44.21	24.26	-0.8	43.410000000000004
know	Eng	O	60.3	6.12	-0.8	59.5
the	Eng	O	60.83	27.05	-0.8	60.03
song	Eng	O	42.41	20.88	-0.8	41.61
if	Eng	O	41.12	4.97	-0.8	40.32
u	Eng	O	15.23	13.34	-0.8	14.43
do	Eng	O	42.25	32.38	-0.8	41.45
u	Eng	O	15.23	13.34	-0.8	14.43
r	Eng	O	12.78	8.87	-0.8	11.979999999999999
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
real	Eng	O	50.3	35.46	-0.8	49.5
🇲	Punct	O	N/A	N/A	N/A	N/A
🇽	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
