Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
@	Punct	O	N/A	N/A	N/A	N/A
saraecheagaray	Spn	O	8.34	14.59	-2.38	12.21
isn	Eng	O	40.07	9.27	-2.38	37.69
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O	40.21	10.87	-0.8	39.410000000000004
that	Eng	O	68.72	14.42	-0.8	67.92
u	Eng	O	15.23	13.34	-0.8	14.43
in	Eng	O	45.41	25.29	-0.8	44.61
his	Eng	O	44.36	27.21	-0.8	43.56
pfp	Eng	O	3.52	-0.41	-0.8	2.7199999999999998
💀	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
