Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
that	Eng	O	68.72	14.42	-0.8	67.92
'	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
what	Eng	O/ORG	61.03	9.63	-0.8	60.230000000000004
we	Eng	O/ORG	46.45	7.69	-0.8	45.650000000000006
call	Eng	O/ORG	47.66	29.05	-0.8	46.86
✨	Punct	O	N/A	N/A	N/A	N/A
translanguaging	Eng	O/ORG	52.65	12.2	-0.8	51.85
✨	Punct	O	N/A	N/A	N/A	N/A
and	Eng	O/ORG	58.08	26.56	-0.8	57.28
we	Eng	O/ORG	46.45	7.69	-0.8	45.650000000000006
love	Eng	O/ORG	45.41	24.46	-0.8	44.61
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
.	Punct	O	N/A	N/A	N/A	N/A
bilingual	Eng	O	38.93	20.38	-0.8	38.13
scholar	Eng	O	44.27	21.08	-0.8	43.470000000000006
.	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
