Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Or	Eng	O	41.56	23.53	-0.8	40.760000000000005
embarrassed	Eng	O	42.78	25.34	-0.8	41.980000000000004
😳	Punct	O	N/A	N/A	N/A	N/A
It	Eng	O/ORG	50.11	11.76	-0.8	49.31
sounds	Eng	O/ORG	53.87	15.87	-0.8	53.07
like	Eng	O	57.49	21.32	-0.8	56.690000000000005
embarazado	Spn	O	19.06	47.84	-2.38	45.46
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
