Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
'	Punct	O	N/A	N/A	N/A	N/A
m	Eng	O	33.66	10.74	-0.8	32.86
Mexican	Spn	O/ORG	37.7	44.86	-2.38	42.48
and	Eng	O/ORG	58.08	26.56	-2.38	55.699999999999996
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
can	Eng	O/ORG	46.96	33.02	-0.8	46.160000000000004
say	Eng	O/ORG	43.93	22.05	-0.8	43.13
when	Eng	O	56.49	15.56	-0.8	55.690000000000005
I	Eng	O/OTROS	42.31	11.38	-0.8	41.510000000000005
work	Eng	O/OTROS	47.7	2.12	-0.8	46.900000000000006
with	Eng	O	54.27	4.16	-0.8	53.470000000000006
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
dad	Eng	O	35.2	30.34	-0.8	34.400000000000006
this	Eng	O	59.86	22.07	-0.8	59.06
be	Eng	O	42.62	20.92	-0.8	41.82
facts	Eng	O	41.21	16.69	-0.8	40.410000000000004
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
