Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Totally	Eng	O	60.08	23.35	-0.8	59.28
agree	Eng	O	48.71	28.23	-0.8	47.910000000000004
!	Punct	O	N/A	N/A	N/A	N/A
It	Eng	O/ORG	50.11	11.76	-0.8	49.31
’	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
parent	Eng	O	54.6	29.24	-0.8	53.800000000000004
’	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
responsibility	Eng	O	71.17	29.12	-0.8	70.37
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
teach	Eng	O/ORG	49.19	17.71	-0.8	48.39
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
to	Eng	O/ORG	48.13	29.93	-0.8	47.330000000000005
their	Eng	O/ORG	61.66	20.15	-0.8	60.86
children	Eng	O/ORG	63.89	31.23	-0.8	63.09
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
