Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
BYE	Eng	O/ORG	41.31	19.03	-0.8	40.510000000000005
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
THOUGHT	Eng	O/ORG	72.78	5.82	-0.8	71.98
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
GOT	Eng	O/ORG	48.21	15.31	-0.8	47.410000000000004
IT	Eng	O/ORG	50.11	11.76	-0.8	49.31
WRONG	Eng	O/ORG	45.82	0.11	-0.8	45.02
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
