Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
He	Eng	O	44.49	34.18	-0.8	43.690000000000005
fye	Eng	O	13.86	11.33	-0.8	13.059999999999999
but	Eng	O/ORG	51.93	13.76	-0.8	51.13
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
’	Punct	O	N/A	N/A	N/A	N/A
ll	Eng	O/ORG	38.29	20.47	-0.8	37.49
skin	Eng	O/ORG	29.51	13.7	-0.8	28.71
him	Eng	O/ORG	39.42	13.41	-0.8	38.620000000000005
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
