Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
laughed	Eng	O	39.99	15.85	-0.8	39.190000000000005
too	Eng	O	46.65	16.45	-0.8	45.85
hard	Eng	O	46.48	24.73	-0.8	45.68
.	Punct	O	N/A	N/A	N/A	N/A
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
hated	Eng	O	47.26	23.28	-0.8	46.46
braces	Eng	O	39.42	38.31	-0.8	38.620000000000005
they	Eng	O	65.37	19.05	-0.8	64.57000000000001
made	Eng	O	44.26	35.03	-0.8	43.46
me	Eng	O	41.15	43.0	-0.8	40.35
whistle	Eng	O	39.35	15.64	-0.8	38.550000000000004
like	Eng	O	57.49	21.32	-0.8	56.690000000000005
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
referee	Eng	O	39.28	31.68	-0.8	38.480000000000004
.	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
