Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Yo	Spn	O	24.54	38.85	-2.38	36.47
me	Spn	O	41.15	43.0	-1.01	41.99
quedo	Spn	O	23.0	51.69	-1.01	50.68
como	Spn	O	21.69	52.03	-1.01	51.02
que	Spn	O	26.46	56.13	-1.01	55.120000000000005
😳	Punct	O	N/A	N/A	N/A	N/A
y	Spn	O	21.5	34.41	-1.01	33.4
esa	Spn	O	13.84	44.15	-1.01	43.14
vaina	Spn	O	16.62	29.92	-1.01	28.91
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
