Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
The	Eng	O/ORG	60.83	27.05	-0.8	60.03
slur	Eng	O/ORG	19.84	9.2	-0.8	19.04
is	Eng	O/ORG	44.66	21.08	-0.8	43.86
used	Eng	O/ORG	48.97	21.24	-0.8	48.17
against	Eng	O/ORG	54.17	10.02	-0.8	53.370000000000005
all	Eng	O/ORG	47.74	25.64	-0.8	46.940000000000005
Latinos	Spn	O/ORG	23.27	42.82	-2.38	40.44
but	Eng	O/ORG	51.93	13.76	-2.38	49.55
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
’	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
meant	Eng	O/ORG	50.08	13.85	-0.8	49.28
to	Eng	O/ORG	48.13	29.93	-0.8	47.330000000000005
target	Eng	O/ORG	40.8	12.97	-0.8	40.0
towards	Eng	O/ORG	52.91	13.59	-0.8	52.11
Mexicans	Eng	O/ORG	36.59	33.4	-0.8	35.790000000000006
.	Punct	O	N/A	N/A	N/A	N/A
That	Eng	O/ORG	68.72	14.42	-0.8	67.92
’	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
their	Eng	O	61.66	20.15	-0.8	60.86
way	Eng	O	46.27	15.37	-0.8	45.470000000000006
of	Eng	O	45.37	12.91	-0.8	44.57
generalizing	Eng	O/ORG	57.61	25.8	-0.8	56.81
all	Eng	O/ORG	47.74	25.64	-0.8	46.940000000000005
Latinos	Spn	O/ORG	23.27	42.82	-2.38	40.44
as	Eng	O/ORG	41.38	30.98	-2.38	39.0
Mexicans	Eng	O/ORG	36.59	33.4	-0.8	35.790000000000006
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
