Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Sad	Eng	O/ORG	35.91	19.12	-0.8	35.11
fact	Eng	O/ORG	43.24	11.46	-0.8	42.440000000000005
:	Punct	O	N/A	N/A	N/A	N/A
some	Eng	O	56.66	33.61	-0.8	55.86
immigrants	Eng	O	50.91	8.9	-0.8	50.11
felt	Eng	O	37.47	9.63	-0.8	36.67
that	Eng	O	68.72	14.42	-0.8	67.92
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
assimilate	Eng	O	41.69	27.54	-0.8	40.89
was	Eng	O	51.72	16.52	-0.8	50.92
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
forget	Eng	O	51.27	10.25	-0.8	50.470000000000006
their	Eng	O	61.66	20.15	-0.8	60.86
customs	Eng	O	32.67	18.15	-0.8	31.87
.	Punct	O	N/A	N/A	N/A	N/A
Chicanos	Spn	O	22.48	51.89	-2.38	49.51
were	Eng	O	57.76	17.06	-2.38	55.379999999999995
forced	Eng	O	49.18	19.2	-0.8	48.38
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
forget	Eng	O	51.27	10.25	-0.8	50.470000000000006
their	Eng	O	61.66	20.15	-0.8	60.86
language	Eng	O	47.03	20.35	-0.8	46.230000000000004
before	Eng	O	59.48	17.29	-0.8	58.68
1968	Num	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
