Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
had	Eng	O	48.39	23.13	-0.8	47.59
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
learn	Eng	O	42.31	12.41	-0.8	41.510000000000005
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
myself	Eng	O/ORG	49.99	2.86	-0.8	49.190000000000005
as	Eng	O	41.38	30.98	-0.8	40.580000000000005
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
senior	Eng	O	43.57	29.77	-0.8	42.77
in	Eng	O	45.41	25.29	-0.8	44.61
HS	Eng	O	14.44	10.38	-0.8	13.639999999999999
.	Punct	O	N/A	N/A	N/A	N/A
Parents	Eng	O/ORG	56.12	30.91	-0.8	55.32
never	Eng	O/ORG	54.2	28.98	-0.8	53.400000000000006
taught	Eng	O/ORG	52.2	9.48	-0.8	51.400000000000006
us	Eng	O/ORG	36.11	21.64	-0.8	35.31
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
for	Eng	O	47.94	28.79	-0.8	47.14
the	Eng	O	60.83	27.05	-0.8	60.03
reason	Eng	O	56.08	28.09	-0.8	55.28
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
stated	Eng	O	54.12	20.42	-0.8	53.32
.	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
