Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
me	Spn	O	41.15	43.0	-2.38	40.62
muero	Spn	O	17.79	48.95	-1.01	47.940000000000005
con	Spn	O	33.09	47.17	-1.01	46.160000000000004
el	Spn	O	19.84	42.02	-1.01	41.010000000000005
✨	Punct	O	N/A	N/A	N/A	N/A
No	Spn	O	39.04	44.89	-1.01	43.88
gracias	Spn	O	29.81	60.45	-1.01	59.440000000000005
bye	Eng	O	41.31	19.03	-2.38	38.93
✨	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
