Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Tell	Eng	O/PERS	49.1	23.35	-0.8	48.300000000000004
me	Eng	O	41.15	43.0	-0.8	40.35
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
’	Punct	O	N/A	N/A	N/A	N/A
re	Eng	O	44.29	29.91	-0.8	43.49
from	Eng	O	48.14	12.52	-0.8	47.34
Texas	Eng	LOCATION/LUG	36.31	27.85	-0.8	35.510000000000005
without	Eng	O	63.57	-2.12	-0.8	62.77
telling	Eng	O	60.3	22.4	-0.8	59.5
me	Eng	O	41.15	43.0	-0.8	40.35
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
’	Punct	O	N/A	N/A	N/A	N/A
re	Eng	O	44.29	29.91	-0.8	43.49
from	Eng	O	48.14	12.52	-0.8	47.34
Texas	Eng	LOCATION/LUG	36.31	27.85	-0.8	35.510000000000005
😅	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
way	Eng	O	46.27	15.37	-0.8	45.470000000000006
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
out	Eng	O	48.81	12.75	-0.8	48.010000000000005
me	Eng	O	41.15	43.0	-0.8	40.35
like	Eng	O/ORG	57.49	21.32	-0.8	56.690000000000005
that	Eng	O/ORG	68.72	14.42	-0.8	67.92
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
