Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Me	Spn	O	41.15	43.0	-2.38	40.62
with	Eng	O	54.27	4.16	-2.38	51.89
“	Punct	O	N/A	N/A	N/A	N/A
Jewelry	Eng	O	28.25	5.71	-0.8	27.45
”	Punct	O	N/A	N/A	N/A	N/A
that	Eng	O	68.72	14.42	-0.8	67.92
took	Eng	O	46.38	10.12	-0.8	45.580000000000005
years	Eng	O	60.3	9.69	-0.8	59.5
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
get	Eng	O/ORG	48.04	13.69	-0.8	47.24
down	Eng	O/ORG	49.05	17.68	-0.8	48.25
😭	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
