Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
That	Eng	O/PERS	68.72	14.42	-0.8	67.92
combo	Spn	O	25.89	33.57	-2.38	31.19
be	Eng	O	42.62	20.92	-2.38	40.239999999999995
hitting	Eng	O	57.0	11.57	-0.8	56.2
different	Eng	O	72.44	17.22	-0.8	71.64
especially	Eng	O	69.95	39.75	-0.8	69.15
if	Eng	O/ORG	41.12	4.97	-0.8	40.32
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
’	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
black	Eng	O/ORG	40.54	13.24	-0.8	39.74
beans	Eng	O/ORG	40.6	17.64	-0.8	39.800000000000004
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
