Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
A	Spn	O	39.06	38.09	-2.38	35.71
.	Punct	O	N/A	N/A	N/A	N/A
C	Spn	O	10.69	8.42	-1.01	7.41
.	Punct	O	N/A	N/A	N/A	N/A
Q	Spn	O	1.53	0.97	-1.01	-0.040000000000000036
.	Punct	O	N/A	N/A	N/A	N/A
E	Spn	O	15.35	25.84	-1.01	24.83
.	Punct	O	N/A	N/A	N/A	N/A
E	Spn	O	15.35	25.84	-1.01	24.83
.	Punct	O	N/A	N/A	N/A	N/A
I	Eng	O	42.31	11.38	-2.38	39.93
.	Punct	O	N/A	N/A	N/A	N/A
A	Spn	O	39.06	38.09	-2.38	35.71
.	Punct	O	N/A	N/A	N/A	N/A
Y	Spn	O	21.5	34.41	-1.01	33.4
.	Punct	O	N/A	N/A	N/A	N/A
M	Eng	O/OTROS	33.66	10.74	-2.38	31.279999999999998
.	Punct	O	N/A	N/A	N/A	N/A
C	Spn	O	10.69	8.42	-2.38	6.04
.	Punct	O	N/A	N/A	N/A	N/A
A	Spn	O	39.06	38.09	-1.01	37.080000000000005
.	Punct	O	N/A	N/A	N/A	N/A
O	Spn	O	22.76	28.33	-1.01	27.319999999999997
.	Punct	O	N/A	N/A	N/A	N/A
C	Spn	O	10.69	8.42	-1.01	7.41
.	Punct	O	N/A	N/A	N/A	N/A
A	Spn	O	39.06	38.09	-1.01	37.080000000000005
.	Punct	O	N/A	N/A	N/A	N/A
T	Eng	O	40.21	10.87	-2.38	37.83
.	Punct	O	N/A	N/A	N/A	N/A
V	Spn	O	0.78	0.13	-2.38	-2.25
.	Punct	O	N/A	N/A	N/A	N/A
M	Eng	O/OTROS	33.66	10.74	-2.38	31.279999999999998
.	Punct	O	N/A	N/A	N/A	N/A
R	Eng	O	12.78	8.87	-0.8	11.979999999999999
.	Punct	O	N/A	N/A	N/A	N/A
R	Eng	O	12.78	8.87	-0.8	11.979999999999999
.	Punct	O	N/A	N/A	N/A	N/A
E	Spn	O	15.35	25.84	-2.38	23.46
.	Punct	O	N/A	N/A	N/A	N/A
Q	Spn	O	1.53	0.97	-1.01	-0.040000000000000036
.	Punct	O	N/A	N/A	N/A	N/A
T	Eng	O	40.21	10.87	-2.38	37.83
.	Punct	O	N/A	N/A	N/A	N/A
M	Eng	O/OTROS	33.66	10.74	-0.8	32.86
.	Punct	O	N/A	N/A	N/A	N/A
E	Spn	O	15.35	25.84	-2.38	23.46
.	Punct	O	N/A	N/A	N/A	N/A
/	Punct	O	N/A	N/A	N/A	N/A
send	Eng	O	45.17	25.88	-2.38	42.79
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
to	Eng	O/ORG	48.13	29.93	-0.8	47.330000000000005
them	Eng	O/ORG	58.74	12.49	-0.8	57.940000000000005
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
