Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
she	Eng	O	47.98	20.49	-0.8	47.18
look	Eng	O	43.99	14.72	-0.8	43.190000000000005
too	Eng	O	46.65	16.45	-0.8	45.85
mexican	Spn	O/ORG	37.7	44.86	-2.38	42.48
to	Eng	O/ORG	48.13	29.93	-2.38	45.75
not	Eng	O/ORG	48.64	20.26	-0.8	47.84
know	Eng	O/ORG	60.3	6.12	-0.8	59.5
spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
(	Punct	O	N/A	N/A	N/A	N/A
im	Eng	O/ORG	20.85	11.84	-0.8	20.05
messican	Eng	O/ORG	42.21	29.73	-0.8	41.410000000000004
)	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
