Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
oh	Eng	O	42.22	16.44	-0.8	41.42
nah	Eng	O/ORG	28.24	13.32	-0.8	27.439999999999998
bc	Eng	O/ORG	4.51	0.41	-0.8	3.71
i	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
could	Eng	O/ORG	58.14	16.9	-0.8	57.34
speak	Eng	O/ORG	38.44	9.07	-0.8	37.64
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
when	Eng	O	56.49	15.56	-0.8	55.690000000000005
i	Eng	O	42.31	11.38	-0.8	41.510000000000005
was	Eng	O	51.72	16.52	-0.8	50.92
very	Eng	O	48.4	29.89	-0.8	47.6
young	Eng	O	55.09	19.97	-0.8	54.290000000000006
.	Punct	O	N/A	N/A	N/A	N/A
.	Punct	O	N/A	N/A	N/A	N/A
🙁	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
