Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
This	Eng	O	59.86	22.07	-0.8	59.06
is	Eng	O	44.66	21.08	-0.8	43.86
what	Eng	O/ORG	61.03	9.63	-0.8	60.230000000000004
makes	Eng	O/ORG	51.89	22.04	-0.8	51.09
them	Eng	O/ORG	58.74	12.49	-0.8	57.940000000000005
not	Eng	O/ORG	48.64	20.26	-0.8	47.84
want	Eng	O/ORG	52.19	4.37	-0.8	51.39
to	Eng	O/ORG	48.13	29.93	-0.8	47.330000000000005
learn	Eng	O/ORG	42.31	12.41	-0.8	41.510000000000005
/	Punct	O	N/A	N/A	N/A	N/A
speak	Eng	O/ORG	38.44	9.07	-0.8	37.64
trust	Eng	O/ORG	48.44	12.83	-0.8	47.64
me	Spn	O	41.15	43.0	-2.38	40.62
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
