Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
It	Eng	O/ORG	50.11	11.76	-0.8	49.31
’	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
embarrassing	Eng	O	47.63	20.94	-0.8	46.830000000000005
having	Eng	O/ORG	63.93	14.44	-0.8	63.13
2	Num	O/ORG	N/A	N/A	N/A	N/A
Hispanic	Eng	O/ORG	29.67	9.01	-0.8	28.87
parents	Eng	O/ORG	56.12	30.91	-0.8	55.32
and	Eng	O/ORG	58.08	26.56	-0.8	57.28
not	Eng	O/ORG	48.64	20.26	-0.8	47.84
know	Eng	O/ORG	60.3	6.12	-0.8	59.5
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
😂	Punct	O	N/A	N/A	N/A	N/A
😭	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
