Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Jr	Eng	PERSON/O	6.55	4.48	-0.8	5.75
explaining	Eng	O	58.63	16.49	-0.8	57.830000000000005
how	Eng	O	45.28	13.44	-0.8	44.480000000000004
his	Eng	O	44.36	27.21	-0.8	43.56
dad	Eng	O	35.2	30.34	-0.8	34.400000000000006
miss	Eng	O	38.49	29.9	-0.8	37.690000000000005
the	Eng	O	60.83	27.05	-0.8	60.03
shot	Eng	O	43.08	11.02	-0.8	42.28
🦌	Punct	O	N/A	N/A	N/A	N/A
@	Punct	O	N/A	N/A	N/A	N/A
a1exasbf	Eng	O	-2.32	-8.88	-0.8	-3.12
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
