Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Literally	Eng	O	59.34	18.74	-0.8	58.540000000000006
all	Eng	O/ORG	47.74	25.64	-0.8	46.940000000000005
my	Eng	O/ORG	41.2	20.91	-0.8	40.400000000000006
siblings	Eng	O/ORG	33.15	10.13	-0.8	32.35
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
’	Punct	O	N/A	N/A	N/A	N/A
m	Eng	O/ORG	33.66	10.74	-0.8	32.86
so	Eng	O/ORG	43.57	28.06	-0.8	42.77
grateful	Eng	O/ORG	35.96	15.98	-0.8	35.160000000000004
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
do	Eng	O	42.25	32.38	-0.8	41.45
❤	Punct	O	N/A	N/A	N/A	N/A
️	Punct	O	N/A	N/A	N/A	N/A
and	Eng	O	58.08	26.56	-0.8	57.28
now	Eng	O	47.81	13.39	-0.8	47.010000000000005
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
daughter	Eng	O	55.87	18.12	-0.8	55.07
will	Eng	O	48.96	7.58	-0.8	48.160000000000004
too	Eng	O	46.65	16.45	-0.8	45.85
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
