Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
the	Eng	O	60.83	27.05	-0.8	60.03
problem	Eng	O/ORG	61.57	35.15	-0.8	60.77
is	Eng	O/ORG	44.66	21.08	-0.8	43.86
that	Eng	O/ORG	68.72	14.42	-0.8	67.92
every	Eng	O/ORG	55.22	18.06	-0.8	54.42
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
speaking	Eng	O/ORG	60.78	9.45	-0.8	59.980000000000004
country	Eng	O	59.43	17.3	-0.8	58.63
has	Eng	O	46.17	42.75	-0.8	45.370000000000005
its	Eng	O	40.87	11.62	-0.8	40.07
own	Eng	O	39.3	8.46	-0.8	38.5
variations	Eng	O	48.8	19.45	-0.8	48.0
of	Eng	O	45.37	12.91	-0.8	44.57
words	Eng	O	46.58	4.49	-0.8	45.78
🤔	Punct	O	N/A	N/A	N/A	N/A
think	Eng	O	65.69	9.38	-0.8	64.89
USA	Spn	LOCATION/ORG	18.74	33.63	-2.38	31.250000000000004
England	Eng	LOCATION/ORG	43.69	20.3	-2.38	41.309999999999995
Australia	Eng	LOCATION/ORG	23.88	24.85	-0.8	23.08
Ireland	Eng	LOCATION/ORG	34.79	14.97	-0.8	33.99
times	Eng	O	56.58	32.92	-0.8	55.78
6	Num	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
