Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Ain	Eng	O	33.1	18.89	-0.8	32.300000000000004
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O	40.21	10.87	-0.8	39.410000000000004
no	Spn	O	39.04	44.89	-2.38	42.51
hate	Eng	O	43.83	31.28	-2.38	41.449999999999996
here	Eng	O	56.63	37.45	-0.8	55.830000000000005
fam	Eng	O/ORG	24.63	14.74	-0.8	23.83
we	Eng	O/ORG	46.45	7.69	-0.8	45.650000000000006
all	Eng	O/ORG	47.74	25.64	-0.8	46.940000000000005
got	Eng	O/ORG	48.21	15.31	-0.8	47.410000000000004
different	Eng	O/ORG	72.44	17.22	-0.8	71.64
childhoods	Eng	O/ORG	44.39	14.99	-0.8	43.59
😤	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
