Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
cesar	Spn	O	19.24	34.84	-2.38	32.46
this	Eng	O	59.86	22.07	-2.38	57.48
is	Eng	O	44.66	21.08	-0.8	43.86
one	Eng	O	49.51	25.47	-0.8	48.71
of	Eng	O	45.37	12.91	-0.8	44.57
the	Eng	O	60.83	27.05	-0.8	60.03
best	Eng	O/ORG	46.75	15.93	-0.8	45.95
colabs	Eng	O/ORG	25.97	20.72	-0.8	25.169999999999998
yet	Eng	O/ORG	42.79	8.23	-0.8	41.99
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
